contact_id,age,education,marital_status,income,kids,dt_customer,country,lifecycle_stage
2557,55,Master,Single,29548.00,1,2013-08-29,Spain,Lead
8786,69,Master,Married,62058.00,1,2013-05-26,Germany,Lead
7187,56,Master,Together,,2,2013-05-18,Australia,Lead
6119,62,PhD,Single,36736.00,2,2013-05-10,Spain,Lead
2980,73,Master,Single,8820.00,2,2013-03-22,Canada,Lead
3850,62,Basic,Together,14918.00,1,2012-12-07,India,Lead
1077,51,Graduation,Together,56715.00,0,2012-12-05,Spain,Customer
9733,47,Basic,Together,24882.00,1,2012-09-09,India,Lead
8462,47,Basic,Together,24882.00,1,2012-09-09,Spain,Lead
4764,73,Master,Together,40442.00,2,2012-08-19,Saudi Arabia,Lead
2223,60,2n Cycle,Divorced,64176.00,1,2012-08-03,Spain,Customer
7788,42,PhD,Married,23536.00,1,2014-06-04,Spain,Lead
5827,67,Graduation,Divorced,35246.00,2,2014-04-16,Saudi Arabia,Lead
2958,47,Graduation,Married,28442.00,2,2014-02-24,Spain,Lead
4954,69,Graduation,Married,48195.00,2,2014-01-21,Spain,Lead
3139,43,2n Cycle,Single,74116.00,0,2013-12-30,Saudi Arabia,Customer
9952,78,Master,Together,78093.00,0,2013-12-11,Saudi Arabia,Customer
8180,73,Master,Divorced,59354.00,2,2013-11-15,USA,Lead
3276,49,2n Cycle,Together,36301.00,1,2013-10-25,Saudi Arabia,Lead
4994,82,Master,Single,77598.00,0,2013-10-01,Spain,Customer
3598,53,Graduation,Married,62710.00,1,2013-05-23,Spain,Lead
945,60,Graduation,Together,36317.00,1,2013-05-22,Spain,Lead
5048,54,PhD,Single,42767.00,2,2013-05-11,Saudi Arabia,Lead
6214,43,Master,Married,43815.00,1,2013-04-05,Spain,Lead
6230,54,Graduation,Divorced,44421.00,2,2013-02-15,Spain,Lead
2968,82,PhD,Divorced,48948.00,0,2013-02-01,Australia,Lead
8800,82,PhD,Divorced,48948.00,0,2013-02-01,Saudi Arabia,Lead
1907,75,Master,Divorced,63120.00,1,2012-09-28,Spain,Customer
10478,75,PhD,Married,55517.00,2,2012-09-27,Saudi Arabia,Lead
4188,68,Graduation,Single,36864.00,1,2012-08-13,Australia,Lead
8720,47,2n Cycle,Together,,0,2012-08-12,India,Customer
2225,48,Graduation,Divorced,82582.00,0,2014-06-07,Australia,Customer
4790,67,Graduation,Divorced,79803.00,1,2014-06-02,Spain,Lead
1131,58,PhD,Single,52569.00,1,2014-04-05,Saudi Arabia,Lead
202,77,PhD,Widow,82032.00,0,2014-04-05,India,Customer
9589,77,PhD,Widow,82032.00,0,2014-04-05,India,Customer
3900,53,Graduation,Married,65685.00,1,2014-03-29,Canada,Lead
9958,53,Graduation,Married,65685.00,1,2014-03-29,Australia,Lead
8955,68,PhD,Together,40451.00,2,2014-02-16,Spain,Lead
10033,52,2n Cycle,Divorced,31163.00,1,2014-02-13,Germany,Lead
5751,52,2n Cycle,Divorced,31163.00,1,2014-02-13,Canada,Lead
3308,73,Graduation,Married,35704.00,2,2014-01-03,Saudi Arabia,Lead
7297,52,Graduation,Single,7500.00,1,2013-12-26,Saudi Arabia,Lead
8008,42,Graduation,Together,36075.00,1,2013-12-09,Spain,Lead
1232,43,PhD,Together,70038.00,0,2013-10-25,Germany,Customer
2345,43,PhD,Together,70038.00,0,2013-10-25,Australia,Customer
1628,54,Graduation,Together,71796.00,0,2013-10-24,Saudi Arabia,Lead
5081,58,2n Cycle,Together,47821.00,2,2013-10-20,Spain,Lead
839,50,PhD,Married,45503.00,1,2013-09-25,Spain,Lead
3706,47,Graduation,Single,28647.00,1,2013-08-21,Spain,Lead
5154,53,Master,Divorced,37760.00,1,2013-08-11,Spain,Lead
8584,73,PhD,Together,85431.00,0,2013-06-08,Spain,Customer
6583,70,2n Cycle,Married,72635.00,0,2013-06-03,Spain,Lead
3433,70,2n Cycle,Married,72635.00,0,2013-06-03,Spain,Lead
10486,77,Graduation,Married,77142.00,0,2013-05-29,Spain,Lead
8687,47,Graduation,Together,53172.00,1,2013-05-06,India,Lead
7842,57,Graduation,Single,36065.00,2,2013-03-31,Spain,Lead
3749,52,Graduation,Together,73926.00,0,2013-03-02,Canada,Customer
1331,48,Graduation,Single,35790.00,1,2013-01-02,Australia,Lead
5995,63,Graduation,Divorced,39552.00,2,2012-12-18,Spain,Lead
8985,61,2n Cycle,Together,68316.00,1,2012-11-04,Spain,Customer
2798,48,PhD,Together,102160.00,0,2012-11-02,Saudi Arabia,Customer
7108,60,Master,Widow,51390.00,2,2012-09-08,Saudi Arabia,Lead
2781,44,Graduation,Single,72066.00,0,2014-06-23,Saudi Arabia,Customer
3623,49,Graduation,Together,21675.00,1,2014-06-11,India,Lead
194,60,Graduation,Married,48006.00,2,2014-06-09,Spain,Lead
10833,50,Graduation,Married,65106.00,1,2014-05-24,Spain,Lead
2315,65,Graduation,Divorced,58401.00,1,2014-04-20,Spain,Lead
6336,65,Graduation,Married,29315.00,2,2014-04-06,Saudi Arabia,Lead
10738,74,Master,Single,49389.00,2,2013-08-29,Australia,Lead
8286,60,PhD,Together,51717.00,1,2013-08-20,Saudi Arabia,Lead
2166,65,2n Cycle,Widow,46779.00,2,2013-07-12,Saudi Arabia,Lead
10691,65,Master,Married,28520.00,2,2013-06-14,Spain,Lead
9739,62,Graduation,Single,34377.00,1,2013-01-19,Spain,Lead
1829,64,PhD,Divorced,54959.00,1,2013-01-19,Spain,Customer
6260,70,Master,Together,82384.00,0,2012-11-19,Australia,Customer
10448,69,Graduation,Single,46998.00,1,2012-10-22,Spain,Lead
1343,57,Graduation,Together,58554.00,2,2012-09-26,USA,Lead
4749,57,Graduation,Together,58554.00,2,2012-09-26,India,Lead
531,71,PhD,Divorced,57333.00,1,2012-09-22,Spain,Customer
6905,31,Graduation,Together,80685.00,0,2012-08-22,Spain,Customer
1045,60,Graduation,Together,52117.00,1,2012-08-16,Spain,Lead
4012,53,PhD,Together,62220.00,1,2012-08-11,Germany,Customer
5529,79,PhD,Together,64014.00,3,2014-06-10,Canada,Lead
4001,79,PhD,Together,64014.00,3,2014-06-10,Saudi Arabia,Lead
10420,70,Master,Divorced,46390.00,1,2014-05-05,USA,Lead
7723,46,Graduation,Together,75507.00,0,2014-05-02,Germany,Customer
2963,46,Graduation,Together,75507.00,0,2014-05-02,Australia,Customer
10634,74,Master,Married,59412.00,0,2014-04-19,Spain,Lead
5180,57,PhD,Divorced,50616.00,1,2014-04-18,Spain,Lead
6866,56,Master,Together,35924.00,2,2014-03-23,Saudi Arabia,Lead
1328,43,2n Cycle,Married,57937.00,1,2014-02-16,Saudi Arabia,Lead
1139,41,PhD,Married,73356.00,0,2014-02-06,Spain,Customer
4961,51,Master,Together,21255.00,1,2014-01-21,Spain,Lead
5177,51,Master,Married,58494.00,1,2013-12-12,Saudi Arabia,Lead
2075,56,Graduation,Married,72460.00,0,2013-11-14,Saudi Arabia,Customer
3428,34,PhD,Together,68682.00,0,2013-10-06,Spain,Customer
4500,34,PhD,Together,68682.00,0,2013-10-06,Spain,Customer
7369,44,Master,Married,36959.00,1,2013-10-02,Spain,Lead
4381,54,PhD,Married,46463.00,2,2013-08-18,Spain,Lead
9964,46,Graduation,Single,61825.00,1,2013-08-07,Spain,Lead
1630,46,Graduation,Single,61825.00,1,2013-08-07,Spain,Lead
5012,36,Graduation,Married,28691.00,1,2013-07-04,Spain,Lead
6918,36,Graduation,Married,28691.00,1,2013-07-04,Spain,Lead
7822,49,Graduation,Together,54058.00,1,2013-06-04,Spain,Lead
10156,50,Graduation,Single,84196.00,1,2013-06-03,Spain,Customer
3033,62,Master,Together,38620.00,0,2013-05-11,Australia,Lead
4119,62,Master,Together,38620.00,0,2013-05-11,Germany,Lead
11110,52,Graduation,Single,3502.00,1,2013-04-13,India,Lead
332,68,Graduation,Married,47743.00,1,2013-03-22,Spain,Lead
737,76,PhD,Married,80360.00,0,2013-03-03,Spain,Customer
10319,54,Graduation,Married,66303.00,1,2013-02-26,Spain,Customer
2683,56,Graduation,Married,52413.00,2,2013-02-02,Canada,Lead
3445,69,Graduation,Single,60714.00,0,2013-01-17,Saudi Arabia,Lead
10913,41,Master,Single,31385.00,1,2012-12-05,Spain,Lead
4427,30,2n Cycle,Single,83257.00,0,2012-09-18,Spain,Customer
8717,50,PhD,Married,80427.00,1,2012-09-12,India,Customer
2066,76,Graduation,Together,38823.00,1,2012-08-30,Spain,Lead
3340,48,Graduation,Married,42014.00,1,2012-08-17,Canada,Lead
8685,48,Graduation,Married,42014.00,1,2012-08-17,Saudi Arabia,Lead
4149,77,PhD,Together,76140.00,0,2014-05-13,Spain,Customer
8726,61,2n Cycle,Divorced,41713.00,2,2014-04-29,Canada,Lead
2295,71,PhD,Married,62670.00,1,2014-02-02,Saudi Arabia,Lead
3283,53,2n Cycle,Married,70932.00,1,2014-01-19,Spain,Lead
1915,74,PhD,Married,78939.00,0,2013-12-12,Germany,Customer
800,65,Graduation,Together,44512.00,2,2013-08-30,Saudi Arabia,Lead
9166,57,Graduation,Married,63967.00,1,2013-08-09,Spain,Lead
5147,77,Graduation,Single,90842.00,0,2013-07-29,Spain,Customer
13,78,PhD,Widow,25358.00,1,2013-07-22,Saudi Arabia,Lead
8557,43,Graduation,Single,,1,2013-06-17,Australia,Lead
8724,43,Graduation,Single,28567.00,1,2013-06-17,Spain,Lead
9381,47,Graduation,Married,66373.00,2,2013-06-12,Australia,Lead
9384,47,Graduation,Married,66373.00,2,2013-06-12,Australia,Lead
3560,73,Graduation,Together,83844.00,0,2013-05-12,Germany,Customer
241,73,Graduation,Together,83844.00,0,2013-05-12,Spain,Customer
7521,73,Graduation,Together,83844.00,0,2013-05-12,Canada,Customer
9799,57,PhD,Divorced,83664.00,2,2013-05-08,Spain,Customer
5123,74,Master,Married,27450.00,0,2013-04-15,Spain,Lead
448,47,PhD,Single,54880.00,1,2013-03-01,Spain,Lead
4837,60,PhD,Married,71322.00,1,2013-02-16,Spain,Customer
9365,49,PhD,Single,60000.00,1,2012-12-22,Spain,Customer
8932,56,Master,Together,65176.00,1,2012-10-29,Saudi Arabia,Customer
7055,73,PhD,Together,61010.00,1,2012-10-09,Canada,Customer
3537,44,Graduation,Together,31089.00,1,2012-08-17,Spain,Lead
9081,37,Graduation,Single,20518.00,1,2014-05-18,Spain,Lead
4988,77,PhD,Married,34469.00,2,2014-05-04,Saudi Arabia,Lead
1050,73,Graduation,Married,28332.00,0,2014-04-30,Germany,Lead
5610,60,Graduation,Together,33456.00,2,2014-04-21,India,Lead
3526,57,PhD,Married,38443.00,2,2014-01-27,Spain,Lead
5136,52,Graduation,Single,65333.00,1,2014-01-17,Canada,Lead
1411,73,Graduation,Divorced,82623.00,0,2013-11-10,Spain,Lead
701,54,Graduation,Married,73691.00,1,2013-11-06,Spain,Customer
6203,78,Graduation,Together,74485.00,0,2013-08-24,Spain,Customer
7192,70,Graduation,Together,65748.00,1,2013-04-15,Spain,Lead
5181,43,Basic,Single,24367.00,1,2013-03-20,Spain,Lead
9220,54,Graduation,Single,91700.00,0,2013-01-17,Spain,Customer
7734,32,Graduation,Absurd,79244.00,0,2012-12-19,Australia,Customer
10446,68,PhD,Married,82017.00,0,2012-11-07,Canada,Lead
5524,68,Graduation,Single,58138.00,0,2012-09-04,USA,Customer
3830,72,Master,Married,59354.00,2,2014-04-24,Canada,Lead
5186,70,PhD,Married,58482.00,1,2014-03-12,Canada,Lead
8514,49,Graduation,Together,29478.00,1,2014-01-17,Spain,Lead
7165,53,Graduation,Together,64474.00,1,2013-10-22,Spain,Lead
10236,50,Master,Single,31160.00,1,2013-09-16,Saudi Arabia,Lead
2392,53,Graduation,Married,40321.00,2,2013-07-29,Spain,Lead
1920,53,Graduation,Married,40321.00,2,2013-07-29,Spain,Lead
3673,54,Graduation,Single,55239.00,1,2013-07-14,Saudi Arabia,Lead
1453,82,PhD,Widow,57513.00,0,2013-07-06,Spain,Customer
4518,46,Graduation,Together,85693.00,1,2013-04-20,Canada,Customer
8969,48,Graduation,Married,71855.00,1,2013-01-16,Saudi Arabia,Customer
387,49,Basic,Married,7500.00,0,2012-11-13,USA,Lead
1079,54,PhD,Married,71969.00,1,2012-10-16,India,Customer
164,48,PhD,Married,28973.00,0,2012-10-13,Spain,Lead
3434,74,Graduation,Single,80872.00,0,2014-05-12,Spain,Customer
5721,69,PhD,Married,84117.00,0,2014-05-11,Canada,Customer
8418,67,2n Cycle,Single,38741.00,2,2014-03-30,Germany,Lead
5300,52,Master,Married,38961.00,1,2013-12-30,Spain,Lead
10424,57,Graduation,Single,75922.00,0,2013-12-09,Saudi Arabia,Customer
11171,60,Master,Married,56962.00,3,2013-10-11,Australia,Lead
1600,60,Master,Married,56962.00,3,2013-10-11,Saudi Arabia,Lead
7851,76,Graduation,Widow,70165.00,0,2013-09-22,Spain,Lead
10701,52,Graduation,Married,65308.00,0,2013-09-11,USA,Customer
891,74,Master,Together,29298.00,2,2013-09-07,Spain,Lead
6912,58,PhD,Married,63246.00,2,2013-08-20,Spain,Lead
5967,73,Graduation,Together,33402.00,2,2013-07-18,Germany,Lead
2109,35,Graduation,Single,96843.00,0,2013-04-23,Spain,Customer
6292,39,PhD,Married,82333.00,0,2013-03-30,Germany,Customer
8537,76,Graduation,Widow,72643.00,0,2013-02-27,Spain,Customer
9576,43,PhD,Together,32313.00,1,2013-02-11,Spain,Lead
5935,69,Master,Single,55284.00,1,2012-12-24,India,Lead
10264,46,Graduation,Divorced,15287.00,1,2012-10-10,Saudi Arabia,Lead
234,46,Graduation,Divorced,15287.00,1,2012-10-10,Spain,Lead
3202,38,PhD,Married,51563.00,0,2012-10-01,Saudi Arabia,Customer
1103,49,Master,Married,81929.00,1,2012-09-29,Australia,Customer
610,72,PhD,Together,53593.00,2,2012-08-07,Australia,Lead
4480,52,Master,Married,60432.00,1,2014-03-09,Saudi Arabia,Lead
10660,68,Master,Married,66726.00,2,2014-01-12,Spain,Lead
9353,66,Graduation,Single,62450.00,1,2014-01-06,India,Lead
4120,50,2n Cycle,Single,49514.00,1,2013-12-17,India,Lead
2836,53,PhD,Married,43269.00,1,2013-09-16,Germany,Lead
9579,66,PhD,Married,33762.00,3,2013-07-07,Canada,Lead
5841,59,Graduation,Together,60894.00,1,2013-06-28,Spain,Lead
3174,66,Graduation,Together,87771.00,1,2013-05-22,Spain,Customer
5536,66,Graduation,Together,87771.00,1,2013-05-22,Canada,Customer
2061,70,Graduation,Married,50737.00,1,2013-05-11,Spain,Lead
8477,69,Graduation,Divorced,26150.00,3,2013-03-11,Spain,Lead
640,74,Graduation,Married,57304.00,1,2013-03-11,Spain,Customer
3828,74,Graduation,Married,71107.00,1,2013-02-17,Spain,Customer
4093,50,Master,Together,53253.00,2,2013-02-11,Canada,Lead
8624,67,Graduation,Married,81320.00,0,2013-02-06,Saudi Arabia,Lead
2802,33,2n Cycle,Married,87000.00,0,2012-12-15,Australia,Lead
368,51,Graduation,Married,40049.00,1,2012-11-29,India,Lead
3599,55,Graduation,Married,63684.00,1,2012-11-26,Spain,Customer
3389,55,Graduation,Married,69016.00,1,2012-11-22,Spain,Customer
10710,46,Graduation,Married,7500.00,1,2012-08-29,Spain,Lead
7118,68,Graduation,Married,73803.00,1,2012-08-01,Canada,Customer
4937,52,2n Cycle,Married,46094.00,2,2014-06-10,Spain,Lead
1127,52,PhD,Married,85844.00,0,2014-05-29,Spain,Customer
833,70,Master,Married,38452.00,2,2014-03-30,Spain,Lead
3565,70,Master,Married,38452.00,2,2014-03-30,Spain,Lead
6086,70,Graduation,Married,80395.00,0,2013-11-23,Australia,Customer
1763,37,Graduation,Together,87679.00,0,2013-07-27,Canada,Customer
4697,76,Master,Divorced,35416.00,0,2013-06-13,Saudi Arabia,Lead
182,79,PhD,Together,44124.00,1,2013-05-11,Spain,Lead
1165,67,PhD,Single,50729.00,2,2013-05-02,Saudi Arabia,Lead
5386,72,Graduation,Together,94384.00,0,2013-03-04,Saudi Arabia,Customer
6024,72,Graduation,Together,94384.00,0,2013-03-04,Spain,Customer
2678,35,Graduation,Single,34412.00,1,2013-02-13,Australia,Lead
5790,40,Graduation,Married,31158.00,1,2013-01-27,Spain,Lead
236,74,Graduation,Married,34838.00,2,2013-01-19,Canada,Lead
6001,46,Graduation,Married,56775.00,1,2013-01-02,Spain,Lead
6250,76,PhD,Widow,54356.00,1,2012-11-19,Spain,Lead
1168,47,PhD,Married,72159.00,0,2012-10-29,Spain,Customer
10749,34,Graduation,Single,8028.00,0,2012-09-18,Spain,Lead
2926,73,Master,Together,55951.00,1,2012-08-23,Saudi Arabia,Customer
716,76,PhD,Together,67911.00,1,2014-05-22,Spain,Lead
6544,76,PhD,Together,67911.00,1,2014-05-22,Germany,Lead
4298,52,PhD,Together,20427.00,1,2014-03-24,Spain,Lead
5823,55,PhD,Single,32303.00,1,2014-03-08,India,Lead
8375,57,PhD,Married,55954.00,1,2014-03-03,Australia,Lead
5723,49,PhD,Together,49187.00,1,2014-01-11,Spain,Lead
5763,53,Master,Together,49854.00,1,2013-11-10,Canada,Lead
8727,47,Graduation,Divorced,63693.00,1,2013-10-14,Saudi Arabia,Customer
3056,47,Graduation,Divorced,63693.00,1,2013-10-14,Saudi Arabia,Customer
8442,40,Master,Married,19510.00,2,2013-09-04,Canada,Lead
3712,66,Graduation,Divorced,52332.00,0,2013-08-28,India,Lead
10722,52,Graduation,Together,55593.00,1,2013-08-21,India,Lead
2406,76,Graduation,Together,54591.00,1,2013-08-05,Australia,Lead
7313,76,2n Cycle,Widow,74859.00,0,2013-06-03,Canada,Customer
2656,54,Graduation,Divorced,40851.00,2,2013-02-21,Canada,Lead
1993,76,PhD,Married,58607.00,1,2012-12-23,USA,Lead
4136,33,Basic,Single,7500.00,1,2012-12-03,Spain,Lead
2928,50,PhD,Single,52614.00,1,2012-12-01,Spain,Lead
2920,50,PhD,Single,52614.00,1,2012-12-01,Mexico,Lead
6661,51,Graduation,Married,67445.00,1,2012-08-12,Spain,Customer
5462,51,Graduation,Married,67445.00,1,2012-08-12,India,Customer
10897,51,Graduation,Married,67445.00,1,2012-08-12,Australia,Customer
10542,57,PhD,Married,36778.00,2,2012-08-05,Spain,Lead
5756,42,Graduation,Together,39453.00,1,2014-04-03,Spain,Lead
3570,56,PhD,Together,42731.00,1,2013-10-21,Saudi Arabia,Lead
1072,60,PhD,Single,40760.00,1,2013-08-30,Canada,Lead
9606,60,PhD,Married,69969.00,0,2013-08-27,Spain,Customer
2730,70,Graduation,Single,80317.00,0,2013-08-20,Canada,Customer
2995,68,Master,Together,66636.00,0,2013-08-17,Spain,Customer
8210,50,Master,Married,54730.00,1,2013-08-15,Spain,Lead
773,54,Master,Divorced,42835.00,2,2013-06-30,India,Lead
5272,60,Master,Married,53843.00,1,2013-06-27,Saudi Arabia,Lead
5125,65,Graduation,Married,79530.00,0,2013-05-17,Spain,Customer
4391,57,Master,Divorced,63841.00,1,2013-04-21,Saudi Arabia,Lead
6283,57,Master,Divorced,63841.00,1,2013-04-21,Spain,Lead
3421,57,Master,Divorced,63841.00,1,2013-04-21,Australia,Lead
5731,42,Master,Married,27100.00,1,2013-04-05,Spain,Lead
7152,42,Master,Married,27100.00,1,2013-04-05,Germany,Lead
3919,49,Master,Single,72309.00,0,2013-03-11,Canada,Customer
6097,66,Graduation,Single,50664.00,2,2013-01-16,Saudi Arabia,Lead
5150,46,Basic,Single,20194.00,1,2012-12-17,Spain,Lead
10479,50,PhD,Married,76618.00,0,2012-12-07,Australia,Customer
5966,51,PhD,Married,45207.00,2,2012-11-10,Spain,Lead
3439,53,Graduation,Married,56721.00,2,2012-10-31,Spain,Lead
6609,59,Graduation,Widow,27038.00,0,2012-09-18,Saudi Arabia,Lead
5393,48,Graduation,Single,23763.00,1,2012-08-07,Spain,Lead
9014,50,Graduation,Married,37085.00,2,2014-06-26,India,Lead
4050,59,Master,Married,49605.00,0,2014-06-21,Canada,Lead
6862,54,Graduation,Divorced,1730.00,0,2014-05-18,Spain,Lead
8315,30,Graduation,Single,34824.00,0,2014-03-26,USA,Lead
5184,30,Graduation,Single,34824.00,0,2014-03-26,Spain,Lead
3643,51,Master,Married,63206.00,0,2014-03-20,Canada,Lead
2589,53,Graduation,Divorced,26759.00,1,2014-02-07,Australia,Lead
4887,49,PhD,Divorced,55412.00,2,2013-11-22,Canada,Lead
10104,51,Graduation,Together,33590.00,3,2013-11-03,Canada,Lead
3254,54,Graduation,Married,70886.00,1,2013-10-14,Spain,Lead
2004,56,Graduation,Single,72679.00,1,2013-09-18,Spain,Customer
6142,82,Master,Married,65073.00,0,2013-08-20,Spain,Lead
8553,60,Graduation,Married,44300.00,2,2013-06-23,Spain,Lead
9805,72,Master,Together,56129.00,1,2013-06-20,Canada,Lead
849,72,Master,Together,56129.00,1,2013-06-20,Spain,Lead
1606,54,Graduation,Together,38590.00,1,2013-05-15,Saudi Arabia,Lead
125,67,2n Cycle,Together,53083.00,2,2013-05-15,India,Lead
9305,49,2n Cycle,Single,79689.00,0,2013-05-12,Spain,Customer
4706,59,Graduation,Single,34704.00,1,2013-04-27,Canada,Lead
4437,63,Graduation,Married,65316.00,2,2013-04-24,Spain,Lead
3081,47,PhD,Married,41014.00,1,2013-04-22,Spain,Lead
3536,65,Graduation,Together,19740.00,1,2013-03-24,India,Lead
8686,46,Basic,Together,23724.00,1,2013-01-08,Spain,Lead
9707,56,PhD,Married,55212.00,1,2012-11-23,Spain,Customer
10872,56,PhD,Married,55212.00,1,2012-11-23,Spain,Customer
9058,70,Graduation,Widow,79800.00,0,2012-09-23,Spain,Customer
4640,58,Graduation,Divorced,70647.00,1,2012-09-21,Saudi Arabia,Customer
2525,51,PhD,Married,38410.00,0,2012-09-14,Canada,Lead
9503,45,Graduation,Single,28071.00,0,2012-08-29,Spain,Lead
10704,56,Graduation,Single,54803.00,1,2012-08-21,Spain,Lead
2669,32,Graduation,Single,74293.00,0,2014-05-04,Spain,Customer
10037,32,Graduation,Single,74293.00,0,2014-05-04,Saudi Arabia,Customer
5680,41,2n Cycle,Married,35684.00,1,2014-04-22,Spain,Lead
3726,39,PhD,Together,34320.00,1,2014-02-16,Saudi Arabia,Lead
4548,44,Graduation,Single,41967.00,2,2013-11-23,Canada,Lead
4599,49,Master,Married,49681.00,2,2013-11-04,Canada,Lead
879,49,Master,Married,49681.00,2,2013-11-04,Saudi Arabia,Lead
7409,55,Graduation,Together,53187.00,1,2013-10-26,Spain,Lead
1964,74,Graduation,Together,86610.00,0,2013-09-05,Spain,Customer
0,40,Graduation,Married,70951.00,0,2013-05-04,Saudi Arabia,Customer
4860,55,Graduation,Single,24206.00,1,2013-03-08,Spain,Lead
425,40,Graduation,Married,55357.00,2,2013-02-19,India,Lead
9500,66,Graduation,Married,58113.00,1,2013-01-25,Spain,Lead
3074,41,PhD,Married,70643.00,0,2012-10-15,Spain,Customer
5140,40,PhD,Married,64355.00,1,2012-08-24,Spain,Customer
2611,66,Master,Together,82576.00,0,2012-08-01,Saudi Arabia,Customer
916,53,PhD,Single,41644.00,2,2014-05-09,Spain,Lead
10413,41,Graduation,Married,72570.00,0,2014-04-25,Spain,Customer
3696,60,Graduation,Divorced,30630.00,2,2014-01-27,Spain,Lead
304,44,Master,Single,22944.00,1,2013-12-23,Spain,Lead
5113,54,PhD,Divorced,86979.00,0,2013-11-07,Spain,Customer
2863,55,Graduation,Single,,3,2013-08-23,Spain,Customer
4597,55,PhD,Together,82072.00,0,2013-07-02,Saudi Arabia,Customer
675,52,Master,Divorced,52034.00,2,2013-05-17,Spain,Lead
4483,32,Graduation,Single,72354.00,0,2013-04-17,Saudi Arabia,Customer
1502,42,Graduation,Together,28427.00,1,2013-03-21,Spain,Lead
736,42,Graduation,Together,28427.00,1,2013-03-21,India,Lead
4487,56,Master,Single,39858.00,1,2013-01-24,Saudi Arabia,Lead
3412,74,Master,Married,67381.00,1,2013-01-15,Spain,Lead
1744,60,Basic,Single,23529.00,1,2013-01-07,Spain,Lead
5837,58,Graduation,Married,51479.00,2,2012-12-28,Spain,Lead
3422,50,Graduation,Married,76068.00,1,2012-11-29,Germany,Customer
7462,71,Graduation,Single,22507.00,0,2012-11-24,Canada,Lead
10702,41,Graduation,Single,52413.00,1,2012-11-03,Spain,Lead
2115,68,Graduation,Together,50116.00,2,2014-06-20,Germany,Lead
4138,63,Graduation,Single,76624.00,1,2014-05-24,Spain,Lead
11091,72,Graduation,Together,34587.00,2,2014-05-16,Germany,Lead
7712,79,PhD,Single,62159.00,0,2014-04-28,USA,Lead
3535,60,Graduation,Single,66294.00,0,2014-03-17,Spain,Lead
5899,75,PhD,Together,5648.00,2,2014-03-13,USA,Lead
8749,41,Graduation,Together,37235.00,1,2014-02-01,Spain,Lead
10955,61,Graduation,Widow,85620.00,0,2014-01-07,Spain,Customer
9491,41,Graduation,Together,23976.00,1,2013-12-27,Saudi Arabia,Lead
5286,38,Master,Single,41020.00,0,2013-10-28,Canada,Lead
3409,41,Graduation,Single,36108.00,1,2013-10-15,Saudi Arabia,Lead
2544,74,Master,Divorced,57530.00,1,2013-10-12,India,Lead
2118,61,2n Cycle,Married,62905.00,1,2013-09-10,Spain,Lead
9370,80,PhD,Married,65846.00,0,2013-05-17,Canada,Customer
4864,48,Graduation,Married,34380.00,1,2013-05-02,Canada,Lead
405,61,Graduation,Divorced,41638.00,1,2013-02-13,Spain,Lead
10513,33,Graduation,Together,63207.00,0,2013-01-20,Spain,Customer
5138,75,Graduation,Together,28320.00,1,2013-01-14,Spain,Lead
8387,68,Graduation,Married,43140.00,1,2013-01-05,Spain,Lead
378,54,Graduation,Married,52531.00,0,2012-12-30,Spain,Lead
5846,48,Graduation,Divorced,40246.00,1,2012-12-19,Germany,Lead
8870,41,Graduation,Together,35196.00,1,2012-11-13,Spain,Lead
10340,41,Graduation,Together,35196.00,1,2012-11-13,Spain,Lead
7290,40,Graduation,Single,70596.00,0,2012-10-05,Spain,Lead
8895,40,Graduation,Single,70596.00,0,2012-10-05,Spain,Lead
3635,63,PhD,Single,52597.00,1,2014-05-07,Saudi Arabia,Lead
11178,53,Master,Single,42394.00,1,2014-03-23,Germany,Lead
2410,56,Graduation,Single,81657.00,0,2014-01-22,Spain,Customer
3281,65,PhD,Married,49154.00,2,2013-11-03,Spain,Lead
9905,73,Graduation,Together,34074.00,2,2013-07-13,Spain,Lead
2437,36,Graduation,Married,,0,2013-06-03,Spain,Customer
2565,70,Master,Divorced,70638.00,0,2013-06-01,Saudi Arabia,Customer
7912,47,Graduation,Married,38136.00,1,2013-04-22,USA,Lead
7072,52,Graduation,Married,67432.00,1,2013-03-29,Australia,Customer
1409,74,Graduation,Together,40689.00,1,2013-03-18,USA,Lead
5314,74,Graduation,Together,40689.00,1,2013-03-18,Spain,Lead
7215,42,Graduation,Single,101970.00,0,2013-03-12,Canada,Customer
8858,53,PhD,Married,44325.00,1,2013-03-07,Canada,Lead
895,77,PhD,Married,61467.00,2,2012-12-09,Spain,Lead
10313,50,Graduation,Married,48178.00,2,2012-10-28,Spain,Lead
642,45,Basic,Married,16005.00,1,2012-08-14,Canada,Lead
8504,52,Graduation,Married,79593.00,0,2014-05-12,Germany,Customer
1020,52,Graduation,Married,79593.00,0,2014-05-12,Spain,Customer
3717,66,Graduation,Married,61180.00,1,2014-04-23,Spain,Lead
7646,36,Graduation,Single,64449.00,1,2014-02-18,Spain,Lead
5796,62,Graduation,Married,77437.00,0,2013-11-26,Spain,Customer
8625,49,Graduation,Married,17649.00,1,2013-11-12,USA,Lead
5407,71,Graduation,Together,53103.00,1,2013-09-12,Saudi Arabia,Customer
4356,54,Graduation,Together,71819.00,1,2013-08-28,Spain,Customer
2886,54,Master,Divorced,74290.00,1,2013-08-12,Spain,Customer
