campaign_id,contact_id,campaign_name,sends,opens,clicks,send_date
2,8360,Campaign_2,1,1,0,2013-12-13
3,8360,Campaign_3,1,1,0,2014-01-21
4,8360,Campaign_4,1,1,0,2013-12-17
5,8360,Campaign_5,1,1,0,2013-12-22
6,8360,Final_Response,1,1,0,2013-12-16
1,4058,Campaign_1,1,1,0,2013-12-18
2,4058,Campaign_2,1,1,1,2013-11-17
3,4058,Campaign_3,1,1,0,2013-12-01
4,4058,Campaign_4,1,1,0,2013-10-31
5,4058,Campaign_5,1,1,0,2013-11-14
6,4058,Final_Response,1,1,0,2013-11-21
1,10755,Campaign_1,1,1,0,2013-10-31
2,10755,Campaign_2,1,1,0,2013-10-30
3,10755,Campaign_3,1,1,0,2013-10-15
4,10755,Campaign_4,1,1,0,2013-11-12
5,10755,Campaign_5,1,1,0,2013-10-08
6,10755,Final_Response,1,1,0,2013-11-02
1,8414,Campaign_1,1,1,0,2013-09-16
2,8414,Campaign_2,1,1,0,2013-10-07
3,8414,Campaign_3,1,1,0,2013-09-21
4,8414,Campaign_4,1,1,0,2013-10-28
5,8414,Campaign_5,1,1,0,2013-08-25
6,8414,Final_Response,1,1,0,2013-09-22
1,6810,Campaign_1,1,1,0,2013-08-02
2,6810,Campaign_2,1,1,0,2013-08-08
3,6810,Campaign_3,1,1,1,2013-07-31
4,6810,Campaign_4,1,1,0,2013-07-12
5,6810,Campaign_5,1,1,0,2013-06-18
6,6810,Final_Response,1,1,1,2013-07-20
1,3839,Campaign_1,1,1,0,2013-05-12
2,3839,Campaign_2,1,1,0,2013-05-30
3,3839,Campaign_3,1,1,0,2013-06-23
4,3839,Campaign_4,1,1,0,2013-07-06
5,3839,Campaign_5,1,1,0,2013-05-17
6,3839,Final_Response,1,1,0,2013-05-11
1,3483,Campaign_1,1,1,0,2013-05-14
2,3483,Campaign_2,1,1,1,2013-05-04
3,3483,Campaign_3,1,1,0,2013-05-05
4,3483,Campaign_4,1,1,1,2013-06-05
5,3483,Campaign_5,1,1,1,2013-05-02
6,3483,Final_Response,1,1,1,2013-05-27
1,238,Campaign_1,1,1,0,2013-03-20
2,238,Campaign_2,1,1,0,2013-03-16
3,238,Campaign_3,1,1,0,2013-01-29
4,238,Campaign_4,1,1,0,2013-02-05
5,238,Campaign_5,1,1,0,2013-02-15
6,238,Final_Response,1,1,0,2013-03-27
1,591,Campaign_1,1,1,0,2013-02-25
2,591,Campaign_2,1,1,0,2013-01-20
3,591,Campaign_3,1,1,0,2013-03-04
4,591,Campaign_4,1,1,0,2013-03-30
5,591,Campaign_5,1,1,0,2013-03-26
6,591,Final_Response,1,1,0,2013-01-29
1,5063,Campaign_1,1,1,0,2013-01-18
2,5063,Campaign_2,1,1,0,2012-12-23
3,5063,Campaign_3,1,1,0,2013-02-16
4,5063,Campaign_4,1,1,0,2013-02-12
5,5063,Campaign_5,1,1,0,2013-01-23
6,5063,Final_Response,1,1,0,2013-02-02
1,4303,Campaign_1,1,1,0,2013-01-02
2,4303,Campaign_2,1,1,0,2013-01-12
3,4303,Campaign_3,1,1,0,2012-12-31
4,4303,Campaign_4,1,1,0,2013-01-01
5,4303,Campaign_5,1,1,0,2012-12-08
6,4303,Final_Response,1,1,0,2013-01-31
1,2258,Campaign_1,1,1,0,2012-12-27
2,2258,Campaign_2,1,1,0,2013-01-08
3,2258,Campaign_3,1,1,0,2013-01-25
4,2258,Campaign_4,1,1,0,2013-01-20
5,2258,Campaign_5,1,1,0,2013-01-16
6,2258,Final_Response,1,1,0,2013-01-20
1,7301,Campaign_1,1,1,0,2013-01-28
2,7301,Campaign_2,1,1,0,2013-01-02
3,7301,Campaign_3,1,1,0,2012-12-01
4,7301,Campaign_4,1,1,0,2012-12-26
5,7301,Campaign_5,1,1,0,2012-12-26
6,7301,Final_Response,1,1,1,2013-01-29
1,11121,Campaign_1,1,1,0,2013-01-18
2,11121,Campaign_2,1,1,0,2012-12-17
3,11121,Campaign_3,1,1,0,2012-11-20
4,11121,Campaign_4,1,1,0,2012-11-14
5,11121,Campaign_5,1,1,0,2012-11-25
6,11121,Final_Response,1,1,0,2012-12-31
1,5287,Campaign_1,1,1,0,2014-07-21
2,5287,Campaign_2,1,1,0,2014-07-01
3,5287,Campaign_3,1,1,0,2014-08-09
4,5287,Campaign_4,1,1,0,2014-08-28
5,5287,Campaign_5,1,1,0,2014-07-19
6,5287,Final_Response,1,1,0,2014-08-27
1,6457,Campaign_1,1,1,0,2014-06-06
2,6457,Campaign_2,1,1,0,2014-08-03
3,6457,Campaign_3,1,1,0,2014-07-26
4,6457,Campaign_4,1,1,0,2014-07-23
5,6457,Campaign_5,1,1,0,2014-06-14
6,6457,Final_Response,1,1,0,2014-07-15
1,3559,Campaign_1,1,1,0,2014-07-03
2,3559,Campaign_2,1,1,0,2014-06-30
3,3559,Campaign_3,1,1,0,2014-06-08
4,3559,Campaign_4,1,1,0,2014-06-30
5,3559,Campaign_5,1,1,0,2014-07-20
6,3559,Final_Response,1,1,0,2014-06-03
1,5577,Campaign_1,1,1,0,2014-07-09
2,5577,Campaign_2,1,1,0,2014-07-02
3,5577,Campaign_3,1,1,0,2014-06-06
4,5577,Campaign_4,1,1,0,2014-07-14
5,5577,Campaign_5,1,1,0,2014-06-23
6,5577,Final_Response,1,1,0,2014-07-14
1,641,Campaign_1,1,1,1,2014-04-17
2,641,Campaign_2,1,1,0,2014-04-27
3,641,Campaign_3,1,1,0,2014-05-18
4,641,Campaign_4,1,1,0,2014-04-17
5,641,Campaign_5,1,1,0,2014-06-19
6,641,Final_Response,1,1,0,2014-05-21
1,954,Campaign_1,1,1,0,2014-05-03
2,954,Campaign_2,1,1,0,2014-05-07
3,954,Campaign_3,1,1,0,2014-03-28
4,954,Campaign_4,1,1,0,2014-05-29
5,954,Campaign_5,1,1,0,2014-06-04
6,954,Final_Response,1,1,0,2014-05-14
1,1834,Campaign_1,1,1,0,2014-04-07
2,1834,Campaign_2,1,1,0,2014-04-27
3,1834,Campaign_3,1,1,0,2014-05-09
4,1834,Campaign_4,1,1,0,2014-05-18
5,1834,Campaign_5,1,1,0,2014-03-12
6,1834,Final_Response,1,1,0,2014-05-02
1,8789,Campaign_1,1,1,0,2014-03-20
2,8789,Campaign_2,1,1,0,2014-02-24
3,8789,Campaign_3,1,1,0,2014-01-12
4,8789,Campaign_4,1,1,0,2014-02-17
5,8789,Campaign_5,1,1,0,2014-03-23
6,8789,Final_Response,1,1,0,2014-02-05
1,10584,Campaign_1,1,1,0,2014-01-30
2,10584,Campaign_2,1,1,0,2014-01-22
3,10584,Campaign_3,1,1,0,2013-12-05
4,10584,Campaign_4,1,1,0,2014-01-31
5,10584,Campaign_5,1,1,0,2013-12-15
6,10584,Final_Response,1,1,0,2013-12-24
1,2337,Campaign_1,1,1,0,2013-12-03
2,2337,Campaign_2,1,1,0,2013-12-24
3,2337,Campaign_3,1,1,0,2013-11-26
4,2337,Campaign_4,1,1,0,2014-01-04
5,2337,Campaign_5,1,1,0,2013-11-24
6,2337,Final_Response,1,1,0,2014-01-01
1,6071,Campaign_1,1,1,0,2013-09-20
2,6071,Campaign_2,1,1,0,2013-09-07
3,6071,Campaign_3,1,1,0,2013-07-19
4,6071,Campaign_4,1,1,0,2013-08-11
5,6071,Campaign_5,1,1,0,2013-09-13
6,6071,Final_Response,1,1,0,2013-08-06
1,295,Campaign_1,1,1,0,2013-08-14
2,295,Campaign_2,1,1,0,2013-09-21
3,295,Campaign_3,1,1,0,2013-09-27
4,295,Campaign_4,1,1,0,2013-10-01
5,295,Campaign_5,1,1,0,2013-08-04
6,295,Final_Response,1,1,0,2013-09-28
1,10203,Campaign_1,1,1,0,2013-08-23
2,10203,Campaign_2,1,1,0,2013-09-07
3,10203,Campaign_3,1,1,0,2013-09-06
4,10203,Campaign_4,1,1,0,2013-09-05
5,10203,Campaign_5,1,1,0,2013-07-29
6,10203,Final_Response,1,1,0,2013-07-06
1,3968,Campaign_1,1,1,0,2013-08-09
2,3968,Campaign_2,1,1,1,2013-07-02
3,3968,Campaign_3,1,1,1,2013-07-01
4,3968,Campaign_4,1,1,0,2013-07-24
5,3968,Campaign_5,1,1,1,2013-08-20
6,3968,Final_Response,1,1,1,2013-07-23
1,4037,Campaign_1,1,1,0,2013-08-27
2,4037,Campaign_2,1,1,0,2013-07-08
3,4037,Campaign_3,1,1,0,2013-06-23
4,4037,Campaign_4,1,1,0,2013-07-16
5,4037,Campaign_5,1,1,0,2013-08-29
6,4037,Final_Response,1,1,0,2013-06-17
1,6932,Campaign_1,1,1,0,2013-05-30
2,6932,Campaign_2,1,1,0,2013-05-22
3,6932,Campaign_3,1,1,1,2013-05-17
4,6932,Campaign_4,1,1,0,2013-04-21
5,6932,Campaign_5,1,1,0,2013-06-05
6,6932,Final_Response,1,1,0,2013-04-30
1,10159,Campaign_1,1,1,0,2013-04-10
2,10159,Campaign_2,1,1,0,2013-05-13
3,10159,Campaign_3,1,1,0,2013-04-26
4,10159,Campaign_4,1,1,0,2013-04-12
5,10159,Campaign_5,1,1,0,2013-05-25
6,10159,Final_Response,1,1,0,2013-06-03
1,1177,Campaign_1,1,1,0,2013-03-13
2,1177,Campaign_2,1,1,0,2013-02-11
3,1177,Campaign_3,1,1,0,2013-04-06
4,1177,Campaign_4,1,1,0,2013-01-31
5,1177,Campaign_5,1,1,0,2013-04-10
6,1177,Final_Response,1,1,0,2013-02-18
1,9426,Campaign_1,1,1,0,2013-02-02
2,9426,Campaign_2,1,1,0,2013-03-23
3,9426,Campaign_3,1,1,0,2013-03-02
4,9426,Campaign_4,1,1,0,2013-02-22
5,9426,Campaign_5,1,1,0,2013-02-21
6,9426,Final_Response,1,1,0,2013-02-03
1,10637,Campaign_1,1,1,0,2013-01-27
2,10637,Campaign_2,1,1,0,2013-03-03
3,10637,Campaign_3,1,1,0,2013-02-09
4,10637,Campaign_4,1,1,0,2013-02-05
5,10637,Campaign_5,1,1,0,2013-03-15
6,10637,Final_Response,1,1,0,2013-02-06
1,10826,Campaign_1,1,1,0,2013-02-21
2,10826,Campaign_2,1,1,0,2013-01-23
3,10826,Campaign_3,1,1,0,2013-02-26
4,10826,Campaign_4,1,1,0,2013-02-15
5,10826,Campaign_5,1,1,0,2013-01-07
6,10826,Final_Response,1,1,0,2013-02-18
1,4086,Campaign_1,1,1,0,2013-01-09
2,4086,Campaign_2,1,1,0,2013-03-03
3,4086,Campaign_3,1,1,0,2013-01-16
4,4086,Campaign_4,1,1,0,2013-01-03
5,4086,Campaign_5,1,1,0,2013-01-04
6,4086,Final_Response,1,1,0,2013-03-11
1,10304,Campaign_1,1,1,0,2013-02-22
2,10304,Campaign_2,1,1,0,2013-03-06
3,10304,Campaign_3,1,1,0,2013-01-20
4,10304,Campaign_4,1,1,0,2013-01-25
5,10304,Campaign_5,1,1,0,2013-01-25
6,10304,Final_Response,1,1,0,2013-03-12
1,7998,Campaign_1,1,1,0,2013-02-25
2,7998,Campaign_2,1,1,0,2013-02-12
3,7998,Campaign_3,1,1,0,2013-01-12
4,7998,Campaign_4,1,1,0,2012-12-23
5,7998,Campaign_5,1,1,0,2012-12-15
6,7998,Final_Response,1,1,0,2013-01-17
1,10992,Campaign_1,1,1,0,2012-09-20
2,10992,Campaign_2,1,1,0,2012-09-10
3,10992,Campaign_3,1,1,0,2012-09-24
4,10992,Campaign_4,1,1,0,2012-09-25
5,10992,Campaign_5,1,1,0,2012-08-30
6,10992,Final_Response,1,1,0,2012-10-10
1,6383,Campaign_1,1,1,0,2014-06-22
2,6383,Campaign_2,1,1,0,2014-08-10
3,6383,Campaign_3,1,1,0,2014-06-19
4,6383,Campaign_4,1,1,0,2014-06-18
5,6383,Campaign_5,1,1,0,2014-08-04
6,6383,Final_Response,1,1,0,2014-06-26
1,10536,Campaign_1,1,1,0,2014-06-21
2,10536,Campaign_2,1,1,0,2014-05-27
3,10536,Campaign_3,1,1,0,2014-06-19
4,10536,Campaign_4,1,1,0,2014-07-28
5,10536,Campaign_5,1,1,0,2014-07-19
6,10536,Final_Response,1,1,0,2014-06-03
1,6036,Campaign_1,1,1,0,2014-04-13
2,6036,Campaign_2,1,1,0,2014-04-05
3,6036,Campaign_3,1,1,1,2014-05-13
4,6036,Campaign_4,1,1,0,2014-03-28
5,6036,Campaign_5,1,1,0,2014-05-16
6,6036,Final_Response,1,1,0,2014-03-20
1,11092,Campaign_1,1,1,0,2014-04-30
2,11092,Campaign_2,1,1,0,2014-03-20
3,11092,Campaign_3,1,1,0,2014-04-12
4,11092,Campaign_4,1,1,0,2014-03-19
5,11092,Campaign_5,1,1,0,2014-03-17
6,11092,Final_Response,1,1,0,2014-03-17
1,538,Campaign_1,1,1,0,2014-02-26
2,538,Campaign_2,1,1,0,2014-03-22
3,538,Campaign_3,1,1,0,2014-04-18
4,538,Campaign_4,1,1,0,2014-03-04
5,538,Campaign_5,1,1,0,2014-04-04
6,538,Final_Response,1,1,0,2014-03-24
1,10022,Campaign_1,1,1,0,2014-04-13
2,10022,Campaign_2,1,1,0,2014-03-06
3,10022,Campaign_3,1,1,0,2014-02-24
4,10022,Campaign_4,1,1,0,2014-04-24
5,10022,Campaign_5,1,1,0,2014-03-02
6,10022,Final_Response,1,1,0,2014-03-06
1,10157,Campaign_1,1,1,0,2014-03-02
2,10157,Campaign_2,1,1,0,2014-02-01
3,10157,Campaign_3,1,1,0,2014-03-07
4,10157,Campaign_4,1,1,0,2014-01-28
5,10157,Campaign_5,1,1,0,2014-03-06
6,10157,Final_Response,1,1,0,2014-03-09
1,3503,Campaign_1,1,1,0,2014-01-19
2,3503,Campaign_2,1,1,0,2014-02-10
3,3503,Campaign_3,1,1,0,2014-01-14
4,3503,Campaign_4,1,1,0,2014-01-26
5,3503,Campaign_5,1,1,0,2013-12-14
6,3503,Final_Response,1,1,0,2014-02-14
1,146,Campaign_1,1,1,0,2013-12-01
2,146,Campaign_2,1,1,0,2013-12-16
3,146,Campaign_3,1,1,0,2014-01-30
4,146,Campaign_4,1,1,1,2013-11-27
5,146,Campaign_5,1,1,0,2013-12-31
6,146,Final_Response,1,1,0,2013-12-16
1,5538,Campaign_1,1,1,1,2013-12-22
2,5538,Campaign_2,1,1,0,2013-10-09
3,5538,Campaign_3,1,1,1,2013-10-15
4,5538,Campaign_4,1,1,1,2013-11-19
5,5538,Campaign_5,1,1,0,2013-10-20
6,5538,Final_Response,1,1,1,2013-10-24
1,3910,Campaign_1,1,1,1,2013-12-09
2,3910,Campaign_2,1,1,0,2013-10-13
3,3910,Campaign_3,1,1,1,2013-10-14
4,3910,Campaign_4,1,1,1,2013-11-26
5,3910,Campaign_5,1,1,0,2013-11-05
6,3910,Final_Response,1,1,1,2013-10-14
1,4227,Campaign_1,1,1,0,2013-09-26
2,4227,Campaign_2,1,1,0,2013-10-08
3,4227,Campaign_3,1,1,0,2013-10-01
4,4227,Campaign_4,1,1,0,2013-09-23
5,4227,Campaign_5,1,1,0,2013-10-01
6,4227,Final_Response,1,1,0,2013-10-05
1,6634,Campaign_1,1,1,0,2013-08-30
2,6634,Campaign_2,1,1,0,2013-09-24
3,6634,Campaign_3,1,1,0,2013-09-22
4,6634,Campaign_4,1,1,0,2013-09-08
5,6634,Campaign_5,1,1,0,2013-10-21
6,6634,Final_Response,1,1,0,2013-08-26
1,8916,Campaign_1,1,1,0,2013-09-07
2,8916,Campaign_2,1,1,0,2013-09-20
3,8916,Campaign_3,1,1,0,2013-09-08
4,8916,Campaign_4,1,1,0,2013-09-22
5,8916,Campaign_5,1,1,0,2013-09-12
6,8916,Final_Response,1,1,0,2013-08-10
1,6460,Campaign_1,1,1,0,2013-09-21
2,6460,Campaign_2,1,1,0,2013-07-25
3,6460,Campaign_3,1,1,0,2013-07-28
4,6460,Campaign_4,1,1,0,2013-09-28
5,6460,Campaign_5,1,1,0,2013-08-25
6,6460,Final_Response,1,1,0,2013-08-04
1,5883,Campaign_1,1,1,0,2013-06-27
2,5883,Campaign_2,1,1,0,2013-08-08
3,5883,Campaign_3,1,1,0,2013-07-21
4,5883,Campaign_4,1,1,0,2013-07-19
5,5883,Campaign_5,1,1,0,2013-08-06
6,5883,Final_Response,1,1,0,2013-07-19
1,10091,Campaign_1,1,1,0,2013-06-14
2,10091,Campaign_2,1,1,0,2013-05-27
3,10091,Campaign_3,1,1,0,2013-06-23
4,10091,Campaign_4,1,1,0,2013-05-25
5,10091,Campaign_5,1,1,0,2013-06-11
6,10091,Final_Response,1,1,0,2013-07-24
1,697,Campaign_1,1,1,0,2013-05-03
2,697,Campaign_2,1,1,0,2013-04-11
3,697,Campaign_3,1,1,1,2013-05-24
4,697,Campaign_4,1,1,0,2013-03-15
5,697,Campaign_5,1,1,0,2013-05-02
6,697,Final_Response,1,1,0,2013-05-17
1,2607,Campaign_1,1,1,0,2013-03-21
2,2607,Campaign_2,1,1,0,2013-03-12
3,2607,Campaign_3,1,1,0,2013-01-27
4,2607,Campaign_4,1,1,0,2013-03-03
5,2607,Campaign_5,1,1,0,2013-03-24
6,2607,Final_Response,1,1,0,2013-03-20
1,8427,Campaign_1,1,1,0,2012-12-20
2,8427,Campaign_2,1,1,0,2013-02-08
3,8427,Campaign_3,1,1,0,2013-01-30
4,8427,Campaign_4,1,1,0,2013-01-30
5,8427,Campaign_5,1,1,0,2012-12-09
6,8427,Final_Response,1,1,0,2013-01-23
1,217,Campaign_1,1,1,0,2012-12-12
2,217,Campaign_2,1,1,0,2012-12-22
3,217,Campaign_3,1,1,0,2013-02-02
4,217,Campaign_4,1,1,0,2012-12-20
5,217,Campaign_5,1,1,0,2013-01-15
6,217,Final_Response,1,1,0,2013-01-12
1,6202,Campaign_1,1,1,0,2012-11-23
2,6202,Campaign_2,1,1,0,2012-12-09
3,6202,Campaign_3,1,1,0,2012-11-24
4,6202,Campaign_4,1,1,0,2012-10-29
5,6202,Campaign_5,1,1,0,2012-12-17
6,6202,Final_Response,1,1,0,2012-11-28
1,3856,Campaign_1,1,1,0,2012-11-26
2,3856,Campaign_2,1,1,0,2012-12-19
3,3856,Campaign_3,1,1,0,2012-10-22
4,3856,Campaign_4,1,1,0,2012-10-08
5,3856,Campaign_5,1,1,0,2012-10-05
6,3856,Final_Response,1,1,0,2012-10-14
1,10648,Campaign_1,1,1,0,2012-10-20
2,10648,Campaign_2,1,1,0,2012-11-25
3,10648,Campaign_3,1,1,0,2012-11-24
4,10648,Campaign_4,1,1,0,2012-10-08
5,10648,Campaign_5,1,1,0,2012-10-13
6,10648,Final_Response,1,1,0,2012-10-03
1,5120,Campaign_1,1,1,0,2012-12-08
2,5120,Campaign_2,1,1,0,2012-10-03
3,5120,Campaign_3,1,1,0,2012-10-23
4,5120,Campaign_4,1,1,0,2012-10-26
5,5120,Campaign_5,1,1,0,2012-10-19
6,5120,Final_Response,1,1,0,2012-12-10
1,6749,Campaign_1,1,1,0,2012-08-26
2,6749,Campaign_2,1,1,0,2012-08-09
3,6749,Campaign_3,1,1,0,2012-10-14
4,6749,Campaign_4,1,1,0,2012-08-20
5,6749,Campaign_5,1,1,0,2012-10-20
6,6749,Final_Response,1,1,0,2012-09-19
1,1584,Campaign_1,1,1,0,2014-04-15
2,1584,Campaign_2,1,1,0,2014-06-07
3,1584,Campaign_3,1,1,0,2014-04-30
4,1584,Campaign_4,1,1,0,2014-05-01
5,1584,Campaign_5,1,1,0,2014-04-07
6,1584,Final_Response,1,1,0,2014-04-25
1,9559,Campaign_1,1,1,1,2014-04-10
2,9559,Campaign_2,1,1,0,2014-02-11
3,9559,Campaign_3,1,1,0,2014-01-31
4,9559,Campaign_4,1,1,0,2014-03-10
5,9559,Campaign_5,1,1,0,2014-03-11
6,9559,Final_Response,1,1,0,2014-02-13
1,771,Campaign_1,1,1,0,2014-03-07
2,771,Campaign_2,1,1,0,2014-03-05
3,771,Campaign_3,1,1,0,2014-03-27
4,771,Campaign_4,1,1,0,2014-01-27
5,771,Campaign_5,1,1,0,2014-02-11
6,771,Final_Response,1,1,0,2014-04-03
1,5237,Campaign_1,1,1,0,2014-01-21
2,5237,Campaign_2,1,1,0,2014-01-16
3,5237,Campaign_3,1,1,0,2014-01-27
4,5237,Campaign_4,1,1,0,2014-02-02
5,5237,Campaign_5,1,1,0,2014-03-09
6,5237,Final_Response,1,1,0,2014-03-01
1,2461,Campaign_1,1,1,0,2014-01-12
2,2461,Campaign_2,1,1,0,2014-01-06
3,2461,Campaign_3,1,1,0,2014-01-10
4,2461,Campaign_4,1,1,0,2014-01-23
5,2461,Campaign_5,1,1,0,2014-02-07
6,2461,Final_Response,1,1,0,2014-01-31
1,5474,Campaign_1,1,1,0,2013-12-13
2,5474,Campaign_2,1,1,0,2014-01-16
3,5474,Campaign_3,1,1,0,2014-01-29
4,5474,Campaign_4,1,1,0,2013-12-16
5,5474,Campaign_5,1,1,0,2013-12-07
6,5474,Final_Response,1,1,0,2013-12-29
1,2895,Campaign_1,1,1,0,2014-01-03
2,2895,Campaign_2,1,1,0,2013-10-30
3,2895,Campaign_3,1,1,0,2013-11-18
4,2895,Campaign_4,1,1,0,2013-10-30
5,2895,Campaign_5,1,1,0,2013-11-22
6,2895,Final_Response,1,1,0,2013-12-23
1,7972,Campaign_1,1,1,0,2013-10-20
2,7972,Campaign_2,1,1,0,2013-09-28
3,7972,Campaign_3,1,1,0,2013-09-23
4,7972,Campaign_4,1,1,0,2013-10-13
5,7972,Campaign_5,1,1,0,2013-11-04
6,7972,Final_Response,1,1,0,2013-09-30
1,10067,Campaign_1,1,1,0,2013-09-18
2,10067,Campaign_2,1,1,0,2013-10-19
3,10067,Campaign_3,1,1,0,2013-09-09
4,10067,Campaign_4,1,1,0,2013-08-22
5,10067,Campaign_5,1,1,0,2013-09-09
6,10067,Final_Response,1,1,0,2013-10-26
1,500,Campaign_1,1,1,0,2013-09-05
2,500,Campaign_2,1,1,1,2013-08-28
3,500,Campaign_3,1,1,1,2013-08-15
4,500,Campaign_4,1,1,1,2013-09-22
5,500,Campaign_5,1,1,0,2013-09-03
6,500,Final_Response,1,1,1,2013-10-17
1,922,Campaign_1,1,1,1,2013-05-13
2,922,Campaign_2,1,1,0,2013-05-20
3,922,Campaign_3,1,1,0,2013-05-14
4,922,Campaign_4,1,1,0,2013-05-19
5,922,Campaign_5,1,1,0,2013-06-15
6,922,Final_Response,1,1,0,2013-05-28
1,2861,Campaign_1,1,1,0,2013-05-12
2,2861,Campaign_2,1,1,0,2013-05-26
3,2861,Campaign_3,1,1,0,2013-05-07
4,2861,Campaign_4,1,1,0,2013-06-29
5,2861,Campaign_5,1,1,0,2013-05-19
6,2861,Final_Response,1,1,0,2013-04-20
1,375,Campaign_1,1,1,0,2013-03-10
2,375,Campaign_2,1,1,0,2013-05-01
3,375,Campaign_3,1,1,0,2013-04-26
4,375,Campaign_4,1,1,0,2013-03-05
5,375,Campaign_5,1,1,0,2013-02-26
6,375,Final_Response,1,1,0,2013-03-23
1,10936,Campaign_1,1,1,0,2013-03-13
2,10936,Campaign_2,1,1,0,2013-04-22
3,10936,Campaign_3,1,1,0,2013-04-28
4,10936,Campaign_4,1,1,0,2013-03-14
5,10936,Campaign_5,1,1,0,2013-03-19
6,10936,Final_Response,1,1,0,2013-04-09
1,10314,Campaign_1,1,1,0,2013-01-23
2,10314,Campaign_2,1,1,1,2012-12-20
3,10314,Campaign_3,1,1,0,2012-12-26
4,10314,Campaign_4,1,1,1,2013-02-25
5,10314,Campaign_5,1,1,0,2013-01-16
6,10314,Final_Response,1,1,1,2013-01-21
1,4240,Campaign_1,1,1,0,2013-01-03
2,4240,Campaign_2,1,1,0,2012-12-11
3,4240,Campaign_3,1,1,0,2012-12-17
4,4240,Campaign_4,1,1,0,2012-11-04
5,4240,Campaign_5,1,1,0,2012-11-09
6,4240,Final_Response,1,1,0,2013-01-13
1,2674,Campaign_1,1,1,0,2012-10-08
2,2674,Campaign_2,1,1,0,2012-10-02
3,2674,Campaign_3,1,1,0,2012-11-18
4,2674,Campaign_4,1,1,0,2012-10-14
5,2674,Campaign_5,1,1,0,2012-10-22
6,2674,Final_Response,1,1,1,2012-10-12
1,2563,Campaign_1,1,1,0,2014-06-15
2,2563,Campaign_2,1,1,0,2014-08-24
3,2563,Campaign_3,1,1,0,2014-06-24
4,2563,Campaign_4,1,1,0,2014-08-19
5,2563,Campaign_5,1,1,0,2014-06-30
6,2563,Final_Response,1,1,0,2014-07-22
1,8312,Campaign_1,1,1,0,2014-07-27
2,8312,Campaign_2,1,1,0,2014-07-06
3,8312,Campaign_3,1,1,0,2014-08-20
4,8312,Campaign_4,1,1,0,2014-07-09
5,8312,Campaign_5,1,1,0,2014-07-30
6,8312,Final_Response,1,1,0,2014-08-25
1,6999,Campaign_1,1,1,0,2014-05-16
2,6999,Campaign_2,1,1,0,2014-07-20
3,6999,Campaign_3,1,1,0,2014-06-14
4,6999,Campaign_4,1,1,0,2014-06-07
5,6999,Campaign_5,1,1,0,2014-07-03
6,6999,Final_Response,1,1,0,2014-05-26
1,7574,Campaign_1,1,1,0,2014-07-12
2,7574,Campaign_2,1,1,0,2014-07-03
3,7574,Campaign_3,1,1,0,2014-07-11
4,7574,Campaign_4,1,1,0,2014-07-17
5,7574,Campaign_5,1,1,0,2014-06-01
6,7574,Final_Response,1,1,0,2014-07-10
1,5223,Campaign_1,1,1,0,2014-06-12
2,5223,Campaign_2,1,1,0,2014-06-10
3,5223,Campaign_3,1,1,0,2014-07-05
4,5223,Campaign_4,1,1,0,2014-06-03
5,5223,Campaign_5,1,1,0,2014-05-25
6,5223,Final_Response,1,1,0,2014-07-10
1,2952,Campaign_1,1,1,0,2014-06-05
2,2952,Campaign_2,1,1,0,2014-05-31
3,2952,Campaign_3,1,1,0,2014-04-26
4,2952,Campaign_4,1,1,0,2014-04-19
5,2952,Campaign_5,1,1,0,2014-04-28
6,2952,Final_Response,1,1,0,2014-04-28
1,7683,Campaign_1,1,1,0,2014-03-07
2,7683,Campaign_2,1,1,0,2014-03-20
3,7683,Campaign_3,1,1,0,2014-05-01
4,7683,Campaign_4,1,1,0,2014-03-25
5,7683,Campaign_5,1,1,0,2014-03-05
6,7683,Final_Response,1,1,0,2014-02-28
1,9481,Campaign_1,1,1,0,2014-03-30
2,9481,Campaign_2,1,1,0,2014-03-04
3,9481,Campaign_3,1,1,0,2014-03-06
4,9481,Campaign_4,1,1,0,2014-04-03
5,9481,Campaign_5,1,1,0,2014-03-08
6,9481,Final_Response,1,1,0,2014-04-04
1,9907,Campaign_1,1,1,0,2014-02-07
2,9907,Campaign_2,1,1,0,2014-01-18
3,9907,Campaign_3,1,1,0,2013-12-21
4,9907,Campaign_4,1,1,0,2013-12-26
5,9907,Campaign_5,1,1,0,2013-12-15
6,9907,Final_Response,1,1,0,2014-02-16
1,5454,Campaign_1,1,1,0,2014-01-26
2,5454,Campaign_2,1,1,0,2014-02-17
3,5454,Campaign_3,1,1,0,2014-01-10
4,5454,Campaign_4,1,1,0,2014-01-06
5,5454,Campaign_5,1,1,0,2013-12-11
6,5454,Final_Response,1,1,0,2014-01-22
1,3798,Campaign_1,1,1,0,2013-11-11
2,3798,Campaign_2,1,1,0,2013-12-16
3,3798,Campaign_3,1,1,0,2013-12-05
4,3798,Campaign_4,1,1,0,2013-11-21
5,3798,Campaign_5,1,1,0,2014-01-16
6,3798,Final_Response,1,1,0,2014-01-13
1,7281,Campaign_1,1,1,0,2013-12-11
2,7281,Campaign_2,1,1,0,2014-01-22
3,7281,Campaign_3,1,1,0,2014-01-14
4,7281,Campaign_4,1,1,0,2014-01-06
5,7281,Campaign_5,1,1,0,2013-11-23
6,7281,Final_Response,1,1,0,2013-12-16
1,4259,Campaign_1,1,1,0,2013-10-22
2,4259,Campaign_2,1,1,0,2013-09-25
